Year	Month	DayofMonth	DayOfWeek	DepTime	CRSDepTime	UniqueCarrier	FlightNum	TailNum	Origin	Dest	Distance	TaxiIn	!IsArrDelayed-yes	!IsArrDelayed-no
1996	2	6	2	1329.0	1330	NW	1707	1.78985436419	DTW	CVG	229.0	5.0	0.0	1.0
1994	7	21	4	1140.0	1140	WN	846	1.78985436419	CLE	MDW	307.0	6.53945398261	0.0	1.0
1993	3	31	3	740.0	740	WN	72	1.78985436419	DAL	TUL	237.0	6.53945398261	0.0	1.0
2004	5	26	3	1640.0	1620	AS	540	1.78985436419	PDX	SAN	933.0	3.0	1.0	0.0
1995	2	11	6	1137.0	1140	CO	690	1.78985436419	PHX	IAH	1009.0	8.0	0.0	1.0
2005	5	4	3	1446.0	1450	US	1219	1.78985436419	PHL	BDL	196.0	3.0	0.0	1.0
2003	1	16	4	1930.0	1930	WN	902	1.78985436419	ABQ	LAS	487.0	5.0	0.0	1.0
1998	4	23	4	846.0	841	TW	29	1.78985436419	STL	SEA	1710.0	4.0	0.0	1.0
1992	7	5	7	1503.0	1502	AA	1071	1.78985436419	SJC	SAN	417.0	6.53945398261	0.0	1.0
1993	2	18	4	635.0	635	UA	279	1.78985436419	AUS	DEN	775.0	6.53945398261	1.0	0.0
1993	12	17	5	1200.0	1155	AA	2057	1.78985436419	ORD	ONT	1700.0	6.53945398261	0.0	1.0
1993	6	30	3	1230.0	1230	US	1169	1.78985436419	BWI	ROA	221.0	6.53945398261	0.0	1.0
1993	4	2	5	1307.0	1308	AA	770	1.78985436419	SAT	ORD	1041.0	6.53945398261	1.0	0.0
1997	12	16	2	1327.0	0	AA	1386	1.78985436419	ORD	BUF	473.0	3.0	0.0	1.0
1990	9	12	3	1405.0	1405	WN	794	1.78985436419	OAK	SAN	446.0	6.53945398261	0.0	1.0
1996	1	29	1	1451.0	1445	DL	478	1.78985436419	SLC	DFW	988.0	3.0	1.0	0.0
1998	9	5	6	710.0	710	WN	276	1.78985436419	TPA	SDF	727.0	5.0	0.0	1.0
1994	7	10	7	1700.0	1700	DL	1645	1.78985436419	STL	ATL	483.0	6.53945398261	0.0	1.0
1991	1	27	7	852.0	855	TW	15	1.78985436419	JFK	LAX	2475.0	6.53945398261	1.0	0.0
2005	3	19	6	2000.0	1915	NW	1687	1.78985436419	DTW	STL	440.0	5.0	1.0	0.0
2007	3	22	4	1348.4081278	1635	YV	2809	1.78985436419	JFK	CLT	541.0	0.0	1.0	0.0
1989	4	23	7	1325.0	1325	CO	692	1.78985436419	EWR	MCO	938.0	6.53945398261	0.0	1.0
1991	4	8	1	629.0	630	AA	549	1.78985436419	RDU	DFW	1062.0	6.53945398261	0.0	1.0
2008	1	7	1	2104.0	2105	OH	5329	1.78985436419	CVG	DFW	812.0	2.0	1.0	0.0
2004	12	22	3	1348.4081278	2145	OH	5749	1.78985436419	CVG	SBN	203.0	0.0	1.0	0.0
2003	11	14	5	1711.0	1700	DL	1012	1.78985436419	ATL	ORF	516.0	5.0	1.0	0.0
1988	8	29	1	748.0	750	CO	905	1.78985436419	STL	IAH	668.0	6.53945398261	0.0	1.0
1992	2	12	3	1215.0	1155	AA	229	1.78985436419	ORD	SNA	1726.0	6.53945398261	1.0	0.0
1996	9	30	1	1700.0	1700	WN	1854	1.78985436419	BWI	TPA	842.0	3.0	0.0	1.0
1994	6	23	4	1514.0	1515	CO	162	1.78985436419	EWR	BWI	169.0	6.53945398261	0.0	1.0
1989	2	23	4	616.0	615	AA	592	1.78985436419	SFO	SNA	372.0	6.53945398261	0.0	1.0
2002	6	10	1	1954.0	1930	US	1214	1.78985436419	CLT	MKE	651.0	3.0	1.0	0.0
1997	10	4	6	940.0	935	WN	904	1.78985436419	PHX	SAN	304.0	2.0	0.0	1.0
2002	12	20	5	2104.0	2000	UA	785	1.78985436419	SFO	SAN	447.0	2.0	1.0	0.0
1992	9	14	1	1527.0	1514	CO	1103	1.78985436419	MIA	IAH	964.0	6.53945398261	1.0	0.0
2003	9	8	1	1549.0	1550	US	1293	1.78985436419	PHL	DEN	1557.0	5.0	0.0	1.0
2006	9	28	4	1855.0	1850	EV	4159	1.78985436419	ATL	VPS	264.0	8.0	1.0	0.0
2003	5	11	7	1900.0	1840	EV	4169	1.78985436419	ATL	CHA	106.0	5.0	1.0	0.0
2001	12	11	2	1428.0	1430	UA	266	1.78985436419	ONT	DEN	819.0	4.0	0.0	1.0
2004	7	21	3	555.0	600	OH	5681	1.78985436419	GRR	CVG	268.0	5.0	0.0	1.0
2005	5	9	1	855.0	857	EV	4811	1.78985436419	ATL	SDF	321.0	6.0	0.0	1.0
2007	5	30	3	647.0	645	XE	2208	1.78985436419	MCI	EWR	1092.0	7.0	0.0	1.0
1990	5	11	5	1847.0	1815	WN	44	1.78985436419	DAL	TUL	237.0	6.53945398261	1.0	0.0
1995	10	12	4	1314.0	1314	TW	633	1.78985436419	STL	MSY	604.0	4.0	0.0	1.0
1991	7	7	7	1126.0	1105	CO	134	1.78985436419	IAH	IAD	1190.0	6.53945398261	1.0	0.0
2007	1	7	7	1832.0	1837	OO	6854	1.78985436419	MBS	ORD	222.0	8.0	0.0	1.0
2007	11	29	4	1149.0	1142	OO	3954	1.78985436419	MSO	SLC	436.0	4.0	1.0	0.0
1995	1	3	2	1020.0	1020	CO	774	1.78985436419	PHX	IAH	1009.0	15.0	1.0	0.0
2007	11	26	1	1337.0	1330	MQ	3181	1.78985436419	SJC	SAN	417.0	2.0	1.0	0.0
1988	1	12	2	2140.0	2140	HP	217	1.78985436419	LAS	ABQ	487.0	6.53945398261	0.0	1.0
1995	6	1	4	1405.0	1405	TW	550	1.78985436419	AUS	STL	722.0	3.0	0.0	1.0
1992	8	26	3	1622.0	1620	DL	902	1.78985436419	TPA	ATL	406.0	6.53945398261	1.0	0.0
1993	1	27	3	2100.0	2100	DL	650	1.78985436419	SNA	LAS	226.0	6.53945398261	1.0	0.0
1993	8	5	4	1627.0	1626	DL	1018	1.78985436419	SLC	SAT	1086.0	6.53945398261	1.0	0.0
1995	2	22	3	1625.0	1625	AS	454	1.78985436419	PDX	SJC	569.0	5.0	0.0	1.0
1996	10	12	6	859.0	900	NW	115	1.78985436419	ORD	MSP	334.0	4.0	0.0	1.0
2008	4	11	5	1205.0	1205	WN	2898	1.78985436419	DAL	LBB	293.0	3.0	0.0	1.0
1997	5	1	4	759.0	800	US	1418	1.78985436419	SDF	CLT	336.0	5.0	0.0	1.0
2003	9	24	3	745.0	745	WN	2604	1.78985436419	SMF	PDX	479.0	2.0	0.0	1.0
2003	2	12	3	1020.0	1025	US	123	1.78985436419	JAX	CLT	329.0	3.0	0.0	1.0
2000	8	5	6	844.0	845	NW	1144	1.78985436419	DTW	BWI	408.0	5.0	0.0	1.0
1993	12	3	5	1022.0	1025	AA	1833	1.78985436419	PIT	ORD	412.0	6.53945398261	0.0	1.0
2003	3	9	7	1120.0	1125	DL	480	1.78985436419	DFW	ATL	732.0	6.0	0.0	1.0
2002	11	29	5	1458.0	1456	AA	443	1.78985436419	ATL	DFW	732.0	6.0	0.0	1.0
2007	11	1	4	916.0	920	NW	171	1.78985436419	MSP	SEA	1399.0	6.0	1.0	0.0
2002	8	21	3	845.0	848	AS	50	1.78985436419	OME	ANC	539.0	3.0	0.0	1.0
1988	10	22	6	1200.0	1205	NW	653	1.78985436419	MKE	MSP	297.0	6.53945398261	0.0	1.0
1988	8	26	5	2336.0	2336	DL	611	1.78985436419	ATL	TPA	406.0	6.53945398261	1.0	0.0
2005	1	2	7	1448.0	1445	CO	1946	1.78985436419	SJU	EWR	1608.0	14.0	1.0	0.0
2001	12	2	7	1235.0	1225	WN	411	1.78985436419	STL	HOU	687.0	6.0	1.0	0.0
2002	12	11	3	1956.0	1958	HP	627	1.78985436419	PHX	OAK	646.0	8.0	0.0	1.0
1988	2	16	2	1255.0	1245	NW	28	1.78985436419	SFO	MEM	1807.0	6.53945398261	1.0	0.0
1993	12	14	2	1011.0	950	DL	1559	1.78985436419	CLT	ATL	227.0	6.53945398261	1.0	0.0
1990	12	8	6	956.0	955	DL	859	1.78985436419	TUS	LAX	451.0	6.53945398261	0.0	1.0
2007	3	16	5	1520.0	1520	EV	4592	1.78985436419	ATL	MOB	302.0	8.0	1.0	0.0
2005	3	16	3	2138.0	2140	AA	2090	1.78985436419	DFW	STL	551.0	6.0	0.0	1.0
1996	4	24	3	1546.0	1515	AA	268	1.78985436419	MIA	SJU	1045.0	5.0	1.0	0.0
2008	12	23	2	1318.0	1215	OO	4903	1.78985436419	TUS	SLC	601.0	6.0	1.0	0.0
1996	7	23	2	1348.4081278	1950	AA	209	1.78985436419	SAT	DFW	247.0	0.0	1.0	0.0
1995	1	28	6	1319.0	1314	UA	143	1.78985436419	ORD	SFO	1846.0	5.0	0.0	1.0
1990	3	14	3	1531.0	1515	CO	884	1.78985436419	IAH	PHL	1324.0	6.53945398261	1.0	0.0
2004	10	31	7	724.0	730	CO	768	1.78985436419	EWR	LAS	2227.0	6.0	1.0	0.0
2006	11	8	3	1818.0	1745	CO	359	1.78985436419	DCA	IAH	1208.0	6.0	0.0	1.0
1988	4	17	7	1543.0	1545	US	697	1.78985436419	DTW	PIT	201.0	6.53945398261	0.0	1.0
2003	9	23	2	1337.0	1340	DH	7484	1.78985436419	ORD	CHS	760.0	9.0	0.0	1.0
2007	5	26	6	1250.0	1250	WN	692	1.78985436419	ONT	SJC	333.0	3.0	0.0	1.0
2000	6	19	1	1234.0	1200	UA	2032	1.78985436419	LAX	SFO	337.0	2.0	1.0	0.0
1992	4	5	7	1654.0	1645	US	320	1.78985436419	PIT	BDL	406.0	6.53945398261	1.0	0.0
2000	7	19	3	2039.0	2040	AA	1822	1.78985436419	ORD	BOS	867.0	5.0	0.0	1.0
2007	6	30	6	43.0	2155	EV	4402	1.78985436419	ATL	CLE	554.0	5.0	1.0	0.0
1991	8	9	5	1745.0	1745	AA	1078	1.78985436419	MCI	ORD	403.0	6.53945398261	1.0	0.0
2004	12	5	7	919.0	919	AA	439	1.78985436419	PVD	ORD	849.0	6.0	1.0	0.0
2008	12	9	2	1548.0	1547	FL	411	1.78985436419	BWI	ATL	576.0	8.0	1.0	0.0
1995	9	10	7	1726.0	1720	AA	846	1.78985436419	DFW	DCA	1192.0	6.0	1.0	0.0
2006	9	10	7	1548.0	1540	WN	432	1.78985436419	PIT	MDW	402.0	1.0	1.0	0.0
2008	6	21	6	1215.0	1220	MQ	3166	1.78985436419	SNA	SFO	372.0	7.0	0.0	1.0
2000	5	8	1	649.0	645	UA	498	1.78985436419	SNA	DEN	846.0	14.0	1.0	0.0
2002	8	23	5	735.0	740	US	1472	1.78985436419	CHS	CLT	168.0	7.0	1.0	0.0
1989	4	16	7	1819.0	1820	UA	1218	1.78985436419	SEA	BOI	399.0	6.53945398261	0.0	1.0
1991	9	13	5	1925.0	1925	DL	1061	1.78985436419	MLU	JAN	116.0	6.53945398261	1.0	0.0
2004	1	25	7	1548.0	1525	OH	5049	1.78985436419	ORF	JFK	289.0	6.0	1.0	0.0
2005	5	31	2	917.0	920	DL	1194	1.78985436419	ORF	ATL	516.0	9.0	0.0	1.0
1993	8	7	6	1805.0	1805	NW	793	1.78985436419	EWR	MEM	946.0	6.53945398261	0.0	1.0
2008	8	5	2	1419.0	1330	OO	3581	1.78985436419	SLC	SUN	223.0	3.0	1.0	0.0
2008	8	23	6	728.0	730	AA	392	1.78985436419	ORD	LGA	733.0	4.0	0.0	1.0
2003	8	19	2	1206.0	1205	NW	422	1.78985436419	ORD	DTW	235.0	7.0	1.0	0.0
2007	2	2	5	1257.0	1225	WN	1953	1.78985436419	LAS	BUR	223.0	2.0	1.0	0.0
2003	6	7	6	1818.0	1810	US	1240	1.78985436419	FLL	PHL	992.0	6.0	1.0	0.0
1990	6	16	6	624.0	625	US	1285	1.78985436419	GSO	CLT	83.0	6.53945398261	1.0	0.0
1998	11	26	4	1202.0	1204	HP	2835	1.78985436419	ABQ	PHX	328.0	5.0	0.0	1.0
1989	9	29	5	1920.0	1856	TW	453	1.78985436419	LGA	PBI	1035.0	6.53945398261	1.0	0.0
1993	8	27	5	1417.0	1417	UA	1284	1.78985436419	LAX	SEA	954.0	6.53945398261	0.0	1.0
1998	10	25	7	1713.0	1715	UA	779	1.78985436419	CID	ORD	196.0	4.0	0.0	1.0
1992	2	26	3	1947.0	1945	NW	455	1.78985436419	MEM	RSW	763.0	6.53945398261	0.0	1.0
2006	9	30	6	1620.0	1620	EV	4685	1.78985436419	AUS	SLC	1085.0	8.0	0.0	1.0
1992	1	15	3	1957.0	1957	DL	1611	1.78985436419	SLC	PHX	507.0	6.53945398261	1.0	0.0
1998	5	25	1	1232.0	1150	WN	1183	1.78985436419	LAX	LAS	236.0	2.0	1.0	0.0
2001	3	8	4	1425.0	1425	MQ	3031	1.78985436419	LAX	SBA	89.0	6.0	1.0	0.0
2003	11	13	4	1833.0	1840	OO	6720	1.78985436419	BOI	SFO	522.0	4.0	0.0	1.0
2007	10	21	7	1157.0	1030	MQ	3199	1.78985436419	SJC	LAX	308.0	5.0	1.0	0.0
1996	5	13	1	1032.0	1030	UA	2021	1.78985436419	SFO	LAX	337.0	9.0	0.0	1.0
2003	9	5	5	1753.0	1755	DL	2283	1.78985436419	DCA	CVG	411.0	3.0	0.0	1.0
2003	7	10	4	1836.0	1833	AA	1203	1.78985436419	DFW	SFO	1464.0	8.0	0.0	1.0
1990	2	26	1	1616.0	1616	UA	109	1.78985436419	MCO	ORD	1005.0	6.53945398261	1.0	0.0
2000	3	28	2	2042.0	2045	UA	1616	1.78985436419	ORD	CLT	599.0	8.0	1.0	0.0
1989	10	8	7	824.0	825	AA	1302	1.78985436419	DFW	SDF	733.0	6.53945398261	0.0	1.0
2004	6	3	4	1348.4081278	1300	MQ	3606	0.0	CLE	DFW	1021.0	0.0	1.0	0.0
1992	4	23	4	858.0	900	AA	1630	1.78985436419	RDU	BDL	532.0	6.53945398261	0.0	1.0
1992	7	16	4	1517.0	1520	UA	196	1.78985436419	HNL	LAX	2556.0	6.53945398261	0.0	1.0
1994	5	24	2	109.0	2355	US	638	1.78985436419	LAX	CLT	2125.0	6.53945398261	1.0	0.0
2000	12	10	7	1827.0	1749	UA	1878	1.78985436419	ICT	ORD	588.0	22.0	1.0	0.0
2005	11	5	6	1130.0	1125	WN	1215	1.78985436419	PDX	OAK	543.0	4.0	0.0	1.0
2001	7	13	5	646.0	645	NW	250	1.78985436419	DTW	MHT	609.0	5.0	1.0	0.0
1990	1	15	1	1425.0	1425	WN	358	1.78985436419	DTW	MDW	229.0	6.53945398261	0.0	1.0
2001	3	5	1	706.0	705	HP	239	1.78985436419	BWI	PHX	1999.0	5.0	0.0	1.0
1998	9	29	2	2219.0	2230	NW	932	1.78985436419	HNL	LAX	2556.0	4.0	0.0	1.0
1994	12	4	7	631.0	630	DL	1169	1.78985436419	DTW	CVG	229.0	6.53945398261	0.0	1.0
1990	4	9	1	1329.0	1330	AA	630	1.78985436419	ORD	PIT	412.0	6.53945398261	1.0	0.0
1993	12	4	6	1448.0	1450	DL	646	1.78985436419	ANC	SEA	1449.0	6.53945398261	0.0	1.0
1988	1	17	7	1339.0	1340	CO	1219	1.78985436419	IAH	DFW	224.0	6.53945398261	0.0	1.0
2008	4	26	6	1724.0	1730	OO	6561	1.78985436419	DEN	GTF	624.0	4.0	0.0	1.0
1989	12	5	2	716.0	715	US	1538	1.78985436419	SAT	IAH	191.0	6.53945398261	0.0	1.0
1990	12	4	2	709.0	710	UA	168	1.78985436419	LGB	ORD	1735.0	6.53945398261	1.0	0.0
1992	10	21	3	1402.0	1401	DL	1282	1.78985436419	PNS	ATL	272.0	6.53945398261	1.0	0.0
1991	3	20	3	1212.0	1155	WN	668	1.78985436419	OAK	ONT	361.0	6.53945398261	1.0	0.0
2007	4	18	3	1104.0	1053	FL	428	1.78985436419	ATL	PNS	272.0	4.0	0.0	1.0
2001	8	11	6	1013.0	1010	AA	2001	1.78985436419	ORD	SEA	1721.0	6.0	0.0	1.0
2008	2	6	3	1423.0	1347	NW	1768	1.78985436419	DTW	PHL	453.0	7.0	1.0	0.0
2008	6	12	4	2044.0	2020	9E	4780	1.78985436419	MSP	FWA	488.0	7.0	1.0	0.0
2006	6	7	3	1244.0	1206	DL	1842	1.78985436419	LAX	JFK	2475.0	19.0	1.0	0.0
2003	2	26	3	1701.0	1655	NW	764	1.78985436419	SAT	MSP	1097.0	6.0	0.0	1.0
1998	12	13	7	1506.0	1510	NW	273	1.78985436419	DTW	HOU	1093.0	3.0	0.0	1.0
2002	11	1	5	949.0	950	US	962	1.78985436419	ORD	PHL	678.0	7.0	0.0	1.0
1995	11	26	7	1350.0	1350	WN	296	1.78985436419	DAL	LIT	700.470041334	3.0	0.0	1.0
1993	5	7	5	1539.0	1540	UA	1608	1.78985436419	SNA	LAX	36.0	6.53945398261	1.0	0.0
1989	8	1	2	1130.0	1130	NW	447	1.78985436419	TPA	MSP	1307.0	6.53945398261	1.0	0.0
2003	12	4	4	1714.0	1655	WN	1339	1.78985436419	BHM	JAX	365.0	5.0	1.0	0.0
2002	1	9	3	1348.4081278	945	DL	1801	1.78985436419	PNS	ATL	272.0	0.0	1.0	0.0
2003	10	22	3	1735.0	1740	EV	4439	1.78985436419	DFW	DEN	641.0	4.0	0.0	1.0
1998	12	17	4	1143.0	1140	DL	327	1.78985436419	PNS	MSY	186.0	7.0	1.0	0.0
1992	9	1	2	1354.0	1345	DL	1778	1.78985436419	ATL	JFK	760.0	6.53945398261	1.0	0.0
2006	5	1	1	841.0	840	NW	89	1.78985436419	SEA	HNL	2677.0	4.0	0.0	1.0
1997	9	16	2	1030.0	1030	WN	774	1.78985436419	BWI	BNA	588.0	3.0	0.0	1.0
2008	10	24	5	1151.0	1135	AA	1872	1.78985436419	ORD	MCO	1005.0	4.0	1.0	0.0
1997	12	21	7	1734.0	1735	DL	784	1.78985436419	AUS	DFW	190.0	8.0	1.0	0.0
2005	11	25	5	1608.0	1605	WN	1075	1.78985436419	MDW	RDU	632.0	3.0	0.0	1.0
1994	2	12	6	1348.4081278	700	US	1851	1.78985436419	ILM	CLT	185.0	6.53945398261	1.0	0.0
1995	6	5	1	1644.0	1645	AA	1372	1.78985436419	LAX	DFW	1235.0	23.0	1.0	0.0
2007	11	6	2	927.0	920	WN	3676	1.78985436419	BNA	MDW	395.0	5.0	1.0	0.0
1988	11	21	1	1427.0	1425	PA (1)	60	1.78985436419	MCO	IAD	758.0	6.53945398261	0.0	1.0
2007	10	12	5	1330.0	1335	MQ	3811	1.78985436419	DFW	AMA	313.0	4.0	0.0	1.0
2004	8	8	7	1803.0	1805	CO	551	1.78985436419	RDU	IAH	1043.0	4.0	0.0	1.0
2005	6	25	6	941.0	942	EV	4557	1.78985436419	ATL	TYS	152.0	2.0	0.0	1.0
2004	8	9	1	1949.0	1930	WN	669	1.78985436419	SAN	LAS	258.0	3.0	1.0	0.0
1996	4	27	6	720.0	655	DL	1148	1.78985436419	LAS	SLC	368.0	6.0	1.0	0.0
2006	3	23	4	926.0	905	XE	2916	1.78985436419	IAH	OMA	781.0	5.0	1.0	0.0
2001	7	24	2	1221.0	1225	NW	1239	1.78985436419	DTW	DEN	1123.0	7.0	0.0	1.0
1988	11	11	5	1701.0	1700	UA	554	1.78985436419	ORD	PVD	849.0	6.53945398261	0.0	1.0
2004	7	10	6	1322.0	1325	UA	362	1.78985436419	ABQ	DEN	349.0	8.0	0.0	1.0
1991	9	3	2	1504.0	1505	CO	132	1.78985436419	MSY	TPA	487.0	6.53945398261	0.0	1.0
2007	2	2	5	1415.0	1410	AA	650	1.78985436419	AUS	DFW	190.0	6.0	1.0	0.0
2008	10	20	1	1859.0	1810	AA	1188	1.78985436419	DFW	DCA	1192.0	4.0	1.0	0.0
1994	4	5	2	1356.0	1355	US	1427	1.78985436419	CLT	GSP	75.0	6.53945398261	0.0	1.0
1991	4	18	4	1335.0	1335	WN	632	1.78985436419	LAS	ABQ	487.0	6.53945398261	0.0	1.0
2008	11	5	3	733.0	742	XE	3040	1.78985436419	IAH	BHM	562.0	10.0	0.0	1.0
2008	7	27	7	1156.0	1159	UA	1463	1.78985436419	ORD	LAS	1515.0	5.0	0.0	1.0
2003	9	3	3	626.0	630	DL	1852	1.78985436419	LAX	SLC	590.0	10.0	0.0	1.0
2007	9	21	5	2108.0	2115	CO	1738	1.78985436419	IAH	OAK	1628.0	9.0	0.0	1.0
2001	10	10	3	1430.0	1430	WN	2408	1.78985436419	BNA	DTW	457.0	3.0	0.0	1.0
1993	9	18	6	922.0	920	DL	669	1.78985436419	TPA	DFW	929.0	6.53945398261	0.0	1.0
2007	9	27	4	1426.0	1420	9E	5755	1.78985436419	MEM	TLH	458.0	5.0	1.0	0.0
2008	6	12	4	1133.0	1125	AA	880	1.78985436419	DFW	MCI	460.0	5.0	1.0	0.0
1988	4	12	2	1025.0	1025	TW	210	1.78985436419	IAH	STL	668.0	6.53945398261	1.0	0.0
1995	5	15	1	1117.0	1110	WN	25	1.78985436419	AMA	DAL	324.0	2.0	1.0	0.0
2008	12	30	2	1631.0	1635	OH	6621	1.78985436419	CVG	ORD	264.0	11.0	0.0	1.0
1989	5	29	1	723.0	725	AA	1413	1.78985436419	PDX	SJC	569.0	6.53945398261	0.0	1.0
1993	4	3	6	1243.0	1246	AA	1830	1.78985436419	MAF	DFW	309.0	6.53945398261	1.0	0.0
2007	11	3	6	1401.0	1408	FL	824	1.78985436419	ATL	MCO	403.0	8.0	0.0	1.0
1997	2	25	2	942.0	940	US	1049	1.78985436419	PIT	MCO	834.0	11.0	0.0	1.0
2007	4	24	2	1421.0	1425	MQ	3360	1.78985436419	PIT	DFW	1068.0	0.0	1.0	0.0
2008	5	5	1	1153.0	1150	WN	2804	1.78985436419	BNA	MDW	395.0	5.0	0.0	1.0
2005	12	25	7	2240.0	2240	EV	4169	1.78985436419	ATL	SYR	793.0	1444.0	0.0	1.0
1998	3	25	3	1320.0	1320	WN	512	1.78985436419	GEG	PDX	279.0	4.0	0.0	1.0
1998	1	16	5	1300.0	1300	WN	172	1.78985436419	MCI	MDW	405.0	4.0	0.0	1.0
2002	2	27	3	1633.0	1640	AA	2834	1.78985436419	SGF	STL	195.0	11.0	0.0	1.0
1998	8	29	6	1522.0	1515	WN	1194	1.78985436419	OMA	MDW	423.0	1.0	1.0	0.0
2004	1	4	7	1107.0	1105	DL	2596	1.78985436419	PBI	LGA	1035.0	22.0	1.0	0.0
1995	8	20	7	819.0	815	US	214	1.78985436419	CHS	CLT	168.0	6.0	1.0	0.0
1991	4	26	5	1111.0	1110	UA	1104	1.78985436419	SFO	GEG	733.0	6.53945398261	1.0	0.0
2004	8	24	2	1350.0	1350	EV	4194	1.78985436419	ATL	AGS	143.0	3.0	0.0	1.0
2005	6	23	4	745.0	750	CO	258	1.78985436419	IAH	DCA	1208.0	5.0	1.0	0.0
1998	3	8	7	1810.0	1810	US	914	1.78985436419	CMH	CLT	346.0	8.0	1.0	0.0
2005	10	20	4	1510.0	1500	DH	564	1.78985436419	IAD	BOS	413.0	7.0	0.0	1.0
1992	5	28	4	1522.0	1515	DL	130	1.78985436419	LAX	ATL	1946.0	6.53945398261	1.0	0.0
2002	9	19	4	1031.0	934	AA	2389	1.78985436419	MDW	DFW	797.0	11.0	1.0	0.0
2004	3	17	3	2124.0	2125	DH	7775	1.78985436419	IAD	CRW	227.0	2.0	0.0	1.0
1994	8	24	3	1757.0	1756	AA	105	1.78985436419	JFK	RDU	426.0	6.53945398261	0.0	1.0
2003	8	4	1	1419.0	1425	CO	1027	1.78985436419	BWI	IAH	1235.0	5.0	0.0	1.0
1995	10	1	7	1614.0	1615	TW	550	1.78985436419	DSM	STL	260.0	10.0	0.0	1.0
2002	2	20	3	1526.0	1530	DL	1758	1.78985436419	DCA	LGA	214.0	3.0	0.0	1.0
1988	12	23	5	1735.0	1723	UA	283	1.78985436419	DEN	SEA	1024.0	6.53945398261	1.0	0.0
2005	3	30	3	858.0	900	AA	1512	1.78985436419	AUS	DFW	190.0	16.0	0.0	1.0
2006	7	3	1	2048.0	1900	OH	5038	1.78985436419	DCA	BOS	399.0	7.0	1.0	0.0
1997	1	22	3	1050.0	1050	WN	159	1.78985436419	DAL	SAT	248.0	6.0	0.0	1.0
2004	3	21	7	1222.0	1215	AA	239	1.78985436419	SJU	LAX	3386.0	10.0	0.0	1.0
2004	2	18	3	800.0	805	B6	66	1.78985436419	JFK	RSW	1074.0	2.0	0.0	1.0
1995	9	13	3	1030.0	1030	WN	1734	1.78985436419	SLC	BOI	291.0	2.0	1.0	0.0
1996	9	16	1	1130.0	930	NW	69	1.78985436419	LGA	DTW	501.0	6.0	1.0	0.0
2008	10	16	4	2117.0	2106	NW	250	1.78985436419	DTW	FLL	1127.0	5.0	1.0	0.0
1994	11	2	3	1324.0	1320	US	406	1.78985436419	PIT	DCA	205.0	6.53945398261	0.0	1.0
1991	8	14	3	759.0	800	TW	239	1.78985436419	JFK	FLL	1069.0	6.53945398261	0.0	1.0
1989	1	28	6	734.0	730	DL	214	1.78985436419	DTW	FLL	1127.0	6.53945398261	0.0	1.0
2008	4	13	7	1720.0	1720	DL	1448	1.78985436419	ATL	CMH	446.0	5.0	0.0	1.0
1990	8	2	4	1115.0	1115	AA	1175	1.78985436419	DFW	CRP	354.0	6.53945398261	0.0	1.0
2002	6	9	7	1455.0	1455	WN	347	1.78985436419	PHX	LAS	256.0	5.0	0.0	1.0
1996	8	16	5	1534.0	1525	US	101	1.78985436419	CLT	SEA	2279.0	3.0	0.0	1.0
2003	2	2	7	745.0	745	UA	1011	1.78985436419	SEA	SFO	679.0	3.0	0.0	1.0
1997	6	25	3	1817.0	1814	UA	151	1.78985436419	ORD	SFO	1846.0	4.0	1.0	0.0
2001	3	23	5	611.0	605	NW	1716	1.78985436419	EWR	DTW	487.0	11.0	0.0	1.0
1997	9	12	5	835.0	835	WN	603	1.78985436419	PHX	MSY	1301.0	2.0	0.0	1.0
2005	10	20	4	555.0	600	OO	3882	1.78985436419	HLN	SLC	402.0	6.0	0.0	1.0
1995	2	23	4	946.0	945	DL	1588	1.78985436419	AUS	ATL	813.0	5.0	1.0	0.0
1998	5	14	4	2208.0	2135	CO	1850	1.78985436419	IAH	FLL	965.0	4.0	1.0	0.0
1991	9	1	7	1430.0	1430	HP	859	1.78985436419	LAS	SAN	258.0	6.53945398261	0.0	1.0
1991	12	23	1	1116.0	1114	UA	938	1.78985436419	ORD	GRR	137.0	6.53945398261	0.0	1.0
2004	7	9	5	1045.0	1030	XE	2320	1.78985436419	EWR	AGS	663.0	4.0	1.0	0.0
1990	11	2	5	1931.0	1928	CO	1241	1.78985436419	CLE	MKE	328.0	6.53945398261	0.0	1.0
2005	4	25	1	1112.0	1112	OH	5454	1.78985436419	OMA	CVG	614.0	4.0	0.0	1.0
2002	12	1	7	933.0	932	AA	129	1.78985436419	LAS	SJC	386.0	3.0	0.0	1.0
2008	8	28	4	747.0	745	WN	1770	1.78985436419	SLC	LAS	368.0	5.0	0.0	1.0
2001	5	26	6	1028.0	830	UA	2	1.78985436419	LAX	IAD	2288.0	14.0	1.0	0.0
1991	7	31	3	658.0	700	US	207	1.78985436419	PIT	MCO	834.0	6.53945398261	0.0	1.0
1990	1	20	6	1059.0	1100	UA	609	1.78985436419	DCA	ORD	612.0	6.53945398261	1.0	0.0
1991	4	19	5	847.0	849	AA	839	1.78985436419	GSO	BNA	377.0	6.53945398261	0.0	1.0
1989	3	3	5	811.0	800	PI	1835	1.78985436419	EWR	RDU	416.0	6.53945398261	1.0	0.0
2001	6	19	2	1705.0	1710	NW	195	1.78985436419	MSP	MCI	393.0	6.0	0.0	1.0
